3 #SUP: 2839
5 #SUP: 2971
7 #SUP: 3076
9 #SUP: 2874
11 #SUP: 2129
15 #SUP: 2026
17 #SUP: 2500
19 #SUP: 1980
21 #SUP: 2225
23 #SUP: 1817
25 #SUP: 2860
27 #SUP: 2205
29 #SUP: 3181
31 #SUP: 2526
34 #SUP: 3040
36 #SUP: 3099
38 #SUP: 2196
40 #SUP: 3170
42 #SUP: 2714
44 #SUP: 2612
46 #SUP: 2556
48 #SUP: 3013
50 #SUP: 1975
52 #SUP: 3185
54 #SUP: 2216
56 #SUP: 3021
58 #SUP: 3195
60 #SUP: 3149
62 #SUP: 3060
64 #SUP: 2631
66 #SUP: 3021
68 #SUP: 1984
70 #SUP: 2007
72 #SUP: 2345
74 #SUP: 2407
3 7 29 40 58 60 66 72 #SUP: 2092
3 7 29 40 58 60 66 74 #SUP: 1851
3 7 29 40 58 62 64 66 #SUP: 2091
3 7 29 40 58 62 64 72 #SUP: 1834
3 7 29 40 58 62 66 72 #SUP: 2003
3 7 29 40 58 62 66 74 #SUP: 1818
3 7 29 40 58 64 66 72 #SUP: 1923
3 7 29 40 60 62 64 66 #SUP: 2091
3 7 29 40 60 62 64 72 #SUP: 1834
3 7 29 40 60 62 66 72 #SUP: 2003
3 7 29 40 60 62 66 74 #SUP: 1818
3 7 29 40 60 64 66 72 #SUP: 1923
3 7 29 40 62 64 66 72 #SUP: 1834
3 7 29 42 44 48 52 58 #SUP: 1761
3 7 29 42 44 52 56 58 #SUP: 1798
3 7 29 42 44 52 56 60 #SUP: 1785
3 7 29 42 44 52 56 62 #SUP: 1758
3 7 29 42 44 52 58 60 #SUP: 1873
3 7 29 42 44 52 58 62 #SUP: 1824
3 7 29 42 44 52 58 66 #SUP: 1821
3 7 29 42 44 52 60 62 #SUP: 1811
3 7 29 42 44 52 60 66 #SUP: 1821
3 7 29 42 44 52 62 66 #SUP: 1761
3 7 29 42 44 56 58 60 #SUP: 1789
3 7 29 42 44 56 58 62 #SUP: 1762
3 7 29 42 44 58 60 62 #SUP: 1816
3 7 29 42 44 58 60 66 #SUP: 1826
3 7 29 42 44 58 62 66 #SUP: 1766
3 7 29 42 44 60 62 66 #SUP: 1766
3 7 29 42 46 48 52 58 #SUP: 1774
3 7 29 42 46 48 52 60 #SUP: 1770
3 7 29 42 46 48 58 60 #SUP: 1775
3 7 29 42 46 52 56 58 #SUP: 1789
3 7 29 42 46 52 56 60 #SUP: 1781
3 7 29 42 46 52 58 60 #SUP: 1877
3 7 29 42 46 52 58 62 #SUP: 1801
3 7 29 42 46 52 58 66 #SUP: 1834
3 7 29 42 46 52 60 62 #SUP: 1793
3 7 29 42 46 52 60 66 #SUP: 1834
3 7 29 42 46 56 58 60 #SUP: 1785
3 7 29 42 46 58 60 62 #SUP: 1798
3 7 29 42 46 58 60 66 #SUP: 1839
3 7 29 42 48 52 56 58 #SUP: 2089
3 7 29 42 48 52 56 60 #SUP: 2080
3 7 29 42 48 52 56 62 #SUP: 2020
3 7 29 42 48 52 56 64 #SUP: 1915
3 7 29 42 48 52 56 66 #SUP: 2035
3 7 29 42 48 52 56 72 #SUP: 1759
3 7 29 42 48 52 58 60 #SUP: 2191
3 7 29 42 48 52 58 62 #SUP: 2102
3 7 29 42 48 52 58 64 #SUP: 2023
3 7 29 42 48 52 58 66 #SUP: 2146
3 7 29 42 48 52 58 72 #SUP: 1867
3 7 29 42 48 52 60 62 #SUP: 2093
3 7 29 42 48 52 60 64 #SUP: 2014
3 7 29 42 48 52 60 66 #SUP: 2146
3 7 29 42 48 52 60 72 #SUP: 1867
3 7 29 42 48 52 62 64 #SUP: 1932
3 7 29 42 48 52 62 66 #SUP: 2050
3 7 29 42 48 52 62 72 #SUP: 1776
3 7 29 42 48 52 64 66 #SUP: 1982
3 7 29 42 48 52 64 72 #SUP: 1805
3 7 29 42 48 52 66 72 #SUP: 1867
3 7 29 42 48 56 58 60 #SUP: 2084
3 7 29 42 48 56 58 62 #SUP: 2024
3 7 29 42 48 56 58 64 #SUP: 1916
3 7 29 42 48 56 58 66 #SUP: 2039
3 7 29 42 48 56 58 72 #SUP: 1759
3 7 29 42 48 56 60 62 #SUP: 2015
3 7 29 42 48 56 60 64 #SUP: 1907
3 7 29 42 48 56 60 66 #SUP: 2039
3 7 29 42 48 56 60 72 #SUP: 1759
3 7 29 42 48 56 62 64 #SUP: 1854
3 7 29 42 48 56 62 66 #SUP: 1972
3 7 29 42 48 56 64 66 #SUP: 1875
3 7 29 42 48 56 66 72 #SUP: 1759
3 7 29 42 48 58 60 62 #SUP: 2098
3 7 29 42 48 58 60 64 #SUP: 2015
3 7 29 42 48 58 60 66 #SUP: 2151
3 7 29 42 48 58 60 72 #SUP: 1867
3 7 29 42 48 58 62 64 #SUP: 1933
3 7 29 42 48 58 62 66 #SUP: 2055
3 7 29 42 48 58 62 72 #SUP: 1776
3 7 29 42 48 58 64 66 #SUP: 1983
3 7 29 42 48 58 64 72 #SUP: 1805
3 7 29 42 48 58 66 72 #SUP: 1867
3 7 29 42 48 60 62 64 #SUP: 1924
3 7 29 42 48 60 62 66 #SUP: 2055
3 7 29 42 48 60 62 72 #SUP: 1776
3 7 29 42 48 60 64 66 #SUP: 1983
3 7 29 42 48 60 64 72 #SUP: 1805
3 7 29 42 48 60 66 72 #SUP: 1867
3 7 29 42 48 62 64 66 #SUP: 1893
3 7 29 42 48 62 66 72 #SUP: 1776
3 7 29 42 48 64 66 72 #SUP: 1805
3 7 29 42 52 56 58 60 #SUP: 2210
3 7 29 42 52 56 58 62 #SUP: 2154
3 7 29 42 52 56 58 64 #SUP: 2036
3 7 29 42 52 56 58 66 #SUP: 2156
3 7 29 42 52 56 58 72 #SUP: 1859
3 7 29 42 52 56 60 62 #SUP: 2141
3 7 29 42 52 56 60 64 #SUP: 2023
3 7 29 42 52 56 60 66 #SUP: 2156
3 7 29 42 52 56 60 72 #SUP: 1859
3 7 29 42 52 56 62 64 #SUP: 1974
3 7 29 42 52 56 62 66 #SUP: 2089
3 7 29 42 52 56 62 72 #SUP: 1797
3 7 29 42 52 56 64 66 #SUP: 1982
3 7 29 42 52 56 64 72 #SUP: 1788
3 7 29 42 52 56 66 72 #SUP: 1859
3 7 29 42 52 58 60 62 #SUP: 2223
3 7 29 42 52 58 60 64 #SUP: 2131
3 7 29 42 52 58 60 66 #SUP: 2267
3 7 29 42 52 58 60 72 #SUP: 1967
3 7 29 42 52 58 62 64 #SUP: 2053
3 7 29 42 52 58 62 66 #SUP: 2171
3 7 29 42 52 58 62 72 #SUP: 1876
3 7 29 42 52 58 64 66 #SUP: 2090
3 7 29 42 52 58 64 72 #SUP: 1896
3 7 29 42 52 58 66 72 #SUP: 1967
3 7 29 42 52 60 62 64 #SUP: 2040
3 7 29 42 52 60 62 66 #SUP: 2171
3 7 29 42 52 60 62 72 #SUP: 1876
3 7 29 42 52 60 64 66 #SUP: 2090
3 7 29 42 52 60 64 72 #SUP: 1896
3 7 29 42 52 60 66 72 #SUP: 1967
3 7 29 42 52 62 64 66 #SUP: 2000
3 7 29 42 52 62 64 72 #SUP: 1807
3 7 29 42 52 62 66 72 #SUP: 1876
3 7 29 42 52 64 66 72 #SUP: 1896
3 7 29 42 56 58 60 62 #SUP: 2145
3 7 29 42 56 58 60 64 #SUP: 2024
3 7 29 42 56 58 60 66 #SUP: 2160
3 7 29 42 56 58 60 72 #SUP: 1859
3 7 29 42 56 58 62 64 #SUP: 1975
3 7 29 42 56 58 62 66 #SUP: 2093
3 7 29 42 56 58 62 72 #SUP: 1797
3 7 29 42 56 58 64 66 #SUP: 1983
3 7 29 42 56 58 64 72 #SUP: 1788
3 7 29 42 56 58 66 72 #SUP: 1859
3 7 29 42 56 60 62 64 #SUP: 1962
3 7 29 42 56 60 62 66 #SUP: 2093
3 7 29 42 56 60 62 72 #SUP: 1797
3 7 29 42 56 60 64 66 #SUP: 1983
3 7 29 42 56 60 64 72 #SUP: 1788
3 7 29 42 56 60 66 72 #SUP: 1859
3 7 29 42 56 62 64 66 #SUP: 1922
3 7 29 42 56 62 66 72 #SUP: 1797
3 7 29 42 56 64 66 72 #SUP: 1788
3 7 29 42 58 60 62 64 #SUP: 2041
3 7 29 42 58 60 62 66 #SUP: 2176
3 7 29 42 58 60 62 72 #SUP: 1876
3 7 29 42 58 60 64 66 #SUP: 2091
3 7 29 42 58 60 64 72 #SUP: 1896
3 7 29 42 58 60 66 72 #SUP: 1967
3 7 29 42 58 62 64 66 #SUP: 2001
3 7 29 42 58 62 64 72 #SUP: 1807
3 7 29 42 58 62 66 72 #SUP: 1876
3 7 29 42 58 64 66 72 #SUP: 1896
3 7 29 42 60 62 64 66 #SUP: 2001
3 7 29 42 60 62 64 72 #SUP: 1807
3 7 29 42 60 62 66 72 #SUP: 1876
3 7 29 42 60 64 66 72 #SUP: 1896
3 7 29 42 62 64 66 72 #SUP: 1807
3 7 29 44 48 52 56 58 #SUP: 1933
3 7 29 44 48 52 56 60 #SUP: 1911
3 7 29 44 48 52 56 62 #SUP: 1888
3 7 29 44 48 52 56 66 #SUP: 1841
3 7 29 44 48 52 58 60 #SUP: 2011
3 7 29 44 48 52 58 62 #SUP: 1964
3 7 29 44 48 52 58 66 #SUP: 1941
3 7 29 44 48 52 60 62 #SUP: 1943
3 7 29 44 48 52 60 66 #SUP: 1941
3 7 29 44 48 52 62 66 #SUP: 1875
3 7 29 44 48 56 58 60 #SUP: 1915
3 7 29 44 48 56 58 62 #SUP: 1892
3 7 29 44 48 56 58 66 #SUP: 1845
3 7 29 44 48 56 60 62 #SUP: 1871
3 7 29 44 48 56 60 66 #SUP: 1845
3 7 29 44 48 56 62 66 #SUP: 1803
3 7 29 44 48 58 60 62 #SUP: 1952
3 7 29 44 48 58 60 66 #SUP: 1950
3 7 29 44 48 58 62 66 #SUP: 1884
3 7 29 44 48 60 62 66 #SUP: 1884
3 7 29 44 52 56 58 60 #SUP: 2056
3 7 29 44 52 56 58 62 #SUP: 2045
3 7 29 44 52 56 58 64 #SUP: 1776
3 7 29 44 52 56 58 66 #SUP: 1971
3 7 29 44 52 56 60 62 #SUP: 2012
3 7 29 44 52 56 60 66 #SUP: 1971
3 7 29 44 52 56 62 66 #SUP: 1929
3 7 29 44 52 58 60 62 #SUP: 2088
3 7 29 44 52 58 60 64 #SUP: 1829
3 7 29 44 52 58 60 66 #SUP: 2071
3 7 29 44 52 58 62 64 #SUP: 1807
3 7 29 44 52 58 62 66 #SUP: 2005
3 7 29 44 52 58 64 66 #SUP: 1772
3 7 29 44 52 60 62 64 #SUP: 1774
3 7 29 44 52 60 62 66 #SUP: 2005
3 7 29 44 52 60 64 66 #SUP: 1772
3 7 29 44 56 58 60 62 #SUP: 2016
3 7 29 44 56 58 60 66 #SUP: 1975
3 7 29 44 56 58 62 66 #SUP: 1933
3 7 29 44 56 60 62 66 #SUP: 1933
3 7 29 44 58 60 62 64 #SUP: 1775
3 7 29 44 58 60 62 66 #SUP: 2014
3 7 29 44 58 60 64 66 #SUP: 1773
3 7 29 46 48 52 56 58 #SUP: 1926
3 7 29 46 48 52 56 60 #SUP: 1909
3 7 29 46 48 52 56 62 #SUP: 1862
3 7 29 46 48 52 56 66 #SUP: 1851
3 7 29 46 48 52 58 60 #SUP: 2015
3 7 29 46 48 52 58 62 #SUP: 1944
3 7 29 46 48 52 58 66 #SUP: 1957
3 7 29 46 48 52 60 62 #SUP: 1928
3 7 29 46 48 52 60 66 #SUP: 1957
3 7 29 46 48 52 62 66 #SUP: 1872
3 7 29 46 48 56 58 60 #SUP: 1913
3 7 29 46 48 56 58 62 #SUP: 1866
3 7 29 46 48 56 58 66 #SUP: 1855
3 7 29 46 48 56 60 62 #SUP: 1850
3 7 29 46 48 56 60 66 #SUP: 1855
3 7 29 46 48 56 62 66 #SUP: 1794
3 7 29 46 48 58 60 62 #SUP: 1937
3 7 29 46 48 58 60 66 #SUP: 1966
3 7 29 46 48 58 62 66 #SUP: 1881
3 7 29 46 48 60 62 66 #SUP: 1881
3 7 29 46 52 56 58 60 #SUP: 2033
3 7 29 46 52 56 58 62 #SUP: 1998
3 7 29 46 52 56 58 66 #SUP: 1964
3 7 29 46 52 56 60 62 #SUP: 1970
3 7 29 46 52 56 60 66 #SUP: 1964
3 7 29 46 52 56 62 66 #SUP: 1903
3 7 29 46 52 58 60 62 #SUP: 2052
3 7 29 46 52 58 60 64 #SUP: 1808
3 7 29 46 52 58 60 66 #SUP: 2070
3 7 29 46 52 58 62 64 #SUP: 1759
3 7 29 46 52 58 62 66 #SUP: 1985
3 7 29 46 52 58 64 66 #SUP: 1761
3 7 29 46 52 60 62 66 #SUP: 1985
3 7 29 46 52 60 64 66 #SUP: 1761
3 7 29 46 56 58 60 62 #SUP: 1974
3 7 29 46 56 58 60 66 #SUP: 1968
3 7 29 46 56 58 62 66 #SUP: 1907
3 7 29 46 56 60 62 66 #SUP: 1907
3 7 29 46 58 60 62 66 #SUP: 1994
3 7 29 46 58 60 64 66 #SUP: 1762
3 7 29 48 52 56 58 60 #SUP: 2437
3 7 29 48 52 56 58 62 #SUP: 2382
3 7 29 48 52 56 58 64 #SUP: 2029
3 7 29 48 52 56 58 66 #SUP: 2351
3 7 29 48 52 56 58 72 #SUP: 1886
3 7 29 48 52 56 58 74 #SUP: 1822
3 7 29 48 52 56 60 62 #SUP: 2361
3 7 29 48 52 56 60 64 #SUP: 2007
3 7 29 48 52 56 60 66 #SUP: 2351
3 7 29 48 52 56 60 72 #SUP: 1886
3 7 29 48 52 56 60 74 #SUP: 1800
3 7 29 48 52 56 62 64 #SUP: 1966
3 7 29 48 52 56 62 66 #SUP: 2277
3 7 29 48 52 56 62 72 #SUP: 1823
3 7 29 48 52 56 62 74 #SUP: 1786
3 7 29 48 52 56 64 66 #SUP: 1952
3 7 29 48 52 56 66 72 #SUP: 1886
3 7 29 48 52 58 60 62 #SUP: 2453
3 7 29 48 52 58 60 64 #SUP: 2117
3 7 29 48 52 58 60 66 #SUP: 2481
3 7 29 48 52 58 60 72 #SUP: 1994
3 7 29 48 52 58 60 74 #SUP: 1822
3 7 29 48 52 58 62 64 #SUP: 2047
3 7 29 48 52 58 62 66 #SUP: 2369
3 7 29 48 52 58 62 72 #SUP: 1902
3 7 29 48 52 58 62 74 #SUP: 1799
3 7 29 48 52 58 64 66 #SUP: 2062
3 7 29 48 52 58 64 72 #SUP: 1829
3 7 29 48 52 58 66 72 #SUP: 1994
3 7 29 48 52 60 62 64 #SUP: 2026
3 7 29 48 52 60 62 66 #SUP: 2369
3 7 29 48 52 60 62 72 #SUP: 1902
3 7 29 48 52 60 62 74 #SUP: 1778
3 7 29 48 52 60 64 66 #SUP: 2062
3 7 29 48 52 60 64 72 #SUP: 1829
3 7 29 48 52 60 66 72 #SUP: 1994
3 7 29 48 52 62 64 66 #SUP: 1972
3 7 29 48 52 62 66 72 #SUP: 1902
3 7 29 48 52 64 66 72 #SUP: 1829
3 7 29 48 56 58 60 62 #SUP: 2365
3 7 29 48 56 58 60 64 #SUP: 2008
3 7 29 48 56 58 60 66 #SUP: 2355
3 7 29 48 56 58 60 72 #SUP: 1886
3 7 29 48 56 58 60 74 #SUP: 1804
3 7 29 48 56 58 62 64 #SUP: 1967
3 7 29 48 56 58 62 66 #SUP: 2281
3 7 29 48 56 58 62 72 #SUP: 1823
3 7 29 48 56 58 62 74 #SUP: 1790
3 7 29 48 56 58 64 66 #SUP: 1953
3 7 29 48 56 58 66 72 #SUP: 1886
3 7 29 48 56 60 62 64 #SUP: 1946
3 7 29 48 56 60 62 66 #SUP: 2281
3 7 29 48 56 60 62 72 #SUP: 1823
3 7 29 48 56 60 62 74 #SUP: 1769
3 7 29 48 56 60 64 66 #SUP: 1953
3 7 29 48 56 60 66 72 #SUP: 1886
3 7 29 48 56 62 64 66 #SUP: 1892
3 7 29 48 56 62 66 72 #SUP: 1823
3 7 29 48 58 60 62 64 #SUP: 2027
3 7 29 48 58 60 62 66 #SUP: 2378
3 7 29 48 58 60 62 72 #SUP: 1902
3 7 29 48 58 60 62 74 #SUP: 1787
3 7 29 48 58 60 64 66 #SUP: 2063
3 7 29 48 58 60 64 72 #SUP: 1829
3 7 29 48 58 60 66 72 #SUP: 1994
3 7 29 48 58 62 64 66 #SUP: 1973
3 7 29 48 58 62 66 72 #SUP: 1902
3 7 29 48 58 64 66 72 #SUP: 1829
3 7 29 48 60 62 64 66 #SUP: 1973
3 7 29 48 60 62 66 72 #SUP: 1902
3 7 29 48 60 64 66 72 #SUP: 1829
3 7 29 52 56 58 60 62 #SUP: 2516
3 7 29 52 56 58 60 64 #SUP: 2134
3 7 29 52 56 58 60 66 #SUP: 2491
3 7 29 52 56 58 60 72 #SUP: 1994
3 7 29 52 56 58 60 74 #SUP: 1945
3 7 29 52 56 58 62 64 #SUP: 2105
3 7 29 52 56 58 62 66 #SUP: 2417
3 7 29 52 56 58 62 72 #SUP: 1931
3 7 29 52 56 58 62 74 #SUP: 1943
3 7 29 52 56 58 64 66 #SUP: 2070
3 7 29 52 56 58 64 72 #SUP: 1815
3 7 29 52 56 58 66 72 #SUP: 1994
3 7 29 52 56 58 66 74 #SUP: 1844
3 7 29 52 56 60 62 64 #SUP: 2072
3 7 29 52 56 60 62 66 #SUP: 2417
3 7 29 52 56 60 62 72 #SUP: 1931
3 7 29 52 56 60 62 74 #SUP: 1910
3 7 29 52 56 60 64 66 #SUP: 2070
3 7 29 52 56 60 64 72 #SUP: 1815
3 7 29 52 56 60 66 72 #SUP: 1994
3 7 29 52 56 60 66 74 #SUP: 1844
3 7 29 52 56 62 64 66 #SUP: 2009
3 7 29 52 56 62 66 72 #SUP: 1931
3 7 29 52 56 62 66 74 #SUP: 1811
3 7 29 52 56 64 66 72 #SUP: 1815
3 7 29 52 58 60 62 64 #SUP: 2153
3 7 29 52 58 60 62 66 #SUP: 2509
3 7 29 52 58 60 62 70 #SUP: 1765
3 7 29 52 58 60 62 72 #SUP: 2010
3 7 29 52 58 60 62 74 #SUP: 1923
3 7 29 52 58 60 64 66 #SUP: 2180
3 7 29 52 58 60 64 72 #SUP: 1923
3 7 29 52 58 60 66 72 #SUP: 2102
3 7 29 52 58 60 66 74 #SUP: 1866
3 7 29 52 58 62 64 66 #SUP: 2090
3 7 29 52 58 62 64 72 #SUP: 1834
3 7 29 52 58 62 66 72 #SUP: 2010
3 7 29 52 58 62 66 74 #SUP: 1824
3 7 29 52 58 64 66 72 #SUP: 1923
3 7 29 52 60 62 64 66 #SUP: 2090
3 7 29 52 60 62 64 72 #SUP: 1834
3 7 29 52 60 62 66 72 #SUP: 2010
3 7 29 52 60 62 66 74 #SUP: 1824
3 7 29 52 60 64 66 72 #SUP: 1923
3 7 29 52 62 64 66 72 #SUP: 1834
3 7 29 56 58 60 62 64 #SUP: 2073
3 7 29 56 58 60 62 66 #SUP: 2421
3 7 29 56 58 60 62 72 #SUP: 1931
3 7 29 56 58 60 62 74 #SUP: 1914
3 7 29 56 58 60 64 66 #SUP: 2071
3 7 29 56 58 60 64 72 #SUP: 1815
3 7 29 56 58 60 66 72 #SUP: 1994
3 7 29 56 58 60 66 74 #SUP: 1848
3 7 29 56 58 62 64 66 #SUP: 2010
3 7 29 56 58 62 66 72 #SUP: 1931
3 7 29 56 58 62 66 74 #SUP: 1815
3 7 29 56 58 64 66 72 #SUP: 1815
3 7 29 56 60 62 64 66 #SUP: 2010
3 7 29 56 60 62 66 72 #SUP: 1931
3 7 29 56 60 62 66 74 #SUP: 1815
3 7 29 56 60 64 66 72 #SUP: 1815
3 7 29 58 60 62 64 66 #SUP: 2091
3 7 29 58 60 62 64 72 #SUP: 1834
3 7 29 58 60 62 66 72 #SUP: 2010
3 7 29 58 60 62 66 74 #SUP: 1833
3 7 29 58 60 64 66 72 #SUP: 1923
3 7 29 58 62 64 66 72 #SUP: 1834
3 7 29 60 62 64 66 72 #SUP: 1834
3 7 31 34 36 40 42 48 #SUP: 1810
3 7 31 34 36 40 42 52 #SUP: 1877
3 7 31 34 36 40 42 56 #SUP: 1779
3 7 31 34 36 40 42 58 #SUP: 1881
3 7 31 34 36 40 42 60 #SUP: 1876
3 7 31 34 36 40 42 62 #SUP: 1794
3 7 31 34 36 40 42 64 #SUP: 1788
3 7 31 34 36 40 42 66 #SUP: 1837
3 7 31 34 36 40 48 52 #SUP: 1980
3 7 31 34 36 40 48 56 #SUP: 1869
3 7 31 34 36 40 48 58 #SUP: 1987
3 7 31 34 36 40 48 60 #SUP: 1984
3 7 31 34 36 40 48 62 #SUP: 1892
3 7 31 34 36 40 48 64 #SUP: 1780
3 7 31 34 36 40 48 66 #SUP: 1934
3 7 31 34 36 40 52 56 #SUP: 1961
3 7 31 34 36 40 52 58 #SUP: 2076
3 7 31 34 36 40 52 60 #SUP: 2063
3 7 31 34 36 40 52 62 #SUP: 1981
3 7 31 34 36 40 52 64 #SUP: 1860
3 7 31 34 36 40 52 66 #SUP: 1998
3 7 31 34 36 40 56 58 #SUP: 1965
3 7 31 34 36 40 56 60 #SUP: 1952
3 7 31 34 36 40 56 62 #SUP: 1904
3 7 31 34 36 40 56 66 #SUP: 1887
3 7 31 34 36 40 58 60 #SUP: 2070
3 7 31 34 36 40 58 62 #SUP: 1988
3 7 31 34 36 40 58 64 #SUP: 1861
3 7 31 34 36 40 58 66 #SUP: 2005
3 7 31 34 36 40 60 62 #SUP: 1975
3 7 31 34 36 40 60 64 #SUP: 1848
3 7 31 34 36 40 60 66 #SUP: 2005
3 7 31 34 36 40 62 64 #SUP: 1774
3 7 31 34 36 40 62 66 #SUP: 1911
3 7 31 34 36 40 64 66 #SUP: 1803
3 7 31 34 36 42 48 52 #SUP: 1816
3 7 31 34 36 42 48 58 #SUP: 1820
3 7 31 34 36 42 48 60 #SUP: 1817
3 7 31 34 36 42 48 66 #SUP: 1786
3 7 31 34 36 42 52 56 #SUP: 1785
3 7 31 34 36 42 52 58 #SUP: 1887
3 7 31 34 36 42 52 60 #SUP: 1882
3 7 31 34 36 42 52 62 #SUP: 1795
3 7 31 34 36 42 52 64 #SUP: 1787
3 7 31 34 36 42 52 66 #SUP: 1842
3 7 31 34 36 42 56 58 #SUP: 1789
3 7 31 34 36 42 56 60 #SUP: 1784
3 7 31 34 36 42 58 60 #SUP: 1886
3 7 31 34 36 42 58 62 #SUP: 1799
3 7 31 34 36 42 58 64 #SUP: 1788
3 7 31 34 36 42 58 66 #SUP: 1846
3 7 31 34 36 42 60 62 #SUP: 1794
3 7 31 34 36 42 60 64 #SUP: 1783
3 7 31 34 36 42 60 66 #SUP: 1846
3 7 31 34 36 48 52 56 #SUP: 1875
3 7 31 34 36 48 52 58 #SUP: 1990
3 7 31 34 36 48 52 60 #SUP: 1987
3 7 31 34 36 48 52 62 #SUP: 1890
3 7 31 34 36 48 52 64 #SUP: 1779
3 7 31 34 36 48 52 66 #SUP: 1936
3 7 31 34 36 48 56 58 #SUP: 1879
3 7 31 34 36 48 56 60 #SUP: 1876
3 7 31 34 36 48 56 62 #SUP: 1813
3 7 31 34 36 48 56 66 #SUP: 1825
3 7 31 34 36 48 58 60 #SUP: 1994
3 7 31 34 36 48 58 62 #SUP: 1897
3 7 31 34 36 48 58 64 #SUP: 1780
3 7 31 34 36 48 58 66 #SUP: 1943
3 7 31 34 36 48 60 62 #SUP: 1894
3 7 31 34 36 48 60 64 #SUP: 1777
3 7 31 34 36 48 60 66 #SUP: 1943
3 7 31 34 36 48 62 66 #SUP: 1845
3 7 31 34 36 52 56 58 #SUP: 1971
3 7 31 34 36 52 56 60 #SUP: 1958
3 7 31 34 36 52 56 62 #SUP: 1905
3 7 31 34 36 52 56 66 #SUP: 1892
3 7 31 34 36 52 58 60 #SUP: 2073
3 7 31 34 36 52 58 62 #SUP: 1986
3 7 31 34 36 52 58 64 #SUP: 1860
3 7 31 34 36 52 58 66 #SUP: 2007
3 7 31 34 36 52 60 62 #SUP: 1973
3 7 31 34 36 52 60 64 #SUP: 1847
3 7 31 34 36 52 60 66 #SUP: 2007
3 7 31 34 36 52 62 64 #SUP: 1773
3 7 31 34 36 52 62 66 #SUP: 1909
3 7 31 34 36 52 64 66 #SUP: 1802
3 7 31 34 36 56 58 60 #SUP: 1962
3 7 31 34 36 56 58 62 #SUP: 1909
3 7 31 34 36 56 58 66 #SUP: 1896
3 7 31 34 36 56 60 62 #SUP: 1896
3 7 31 34 36 56 60 66 #SUP: 1896
3 7 31 34 36 56 62 66 #SUP: 1832
3 7 31 34 36 58 60 62 #SUP: 1980
3 7 31 34 36 58 60 64 #SUP: 1848
3 7 31 34 36 58 60 66 #SUP: 2014
3 7 31 34 36 58 62 64 #SUP: 1774
3 7 31 34 36 58 62 66 #SUP: 1916
3 7 31 34 36 58 64 66 #SUP: 1803
3 7 31 34 36 60 62 64 #SUP: 1761
3 7 31 34 36 60 62 66 #SUP: 1916
3 7 31 34 36 60 64 66 #SUP: 1803
3 7 31 34 40 42 48 52 #SUP: 1823
3 7 31 34 40 42 48 58 #SUP: 1827
3 7 31 34 40 42 48 60 #SUP: 1824
3 7 31 34 40 42 48 66 #SUP: 1794
3 7 31 34 40 42 52 56 #SUP: 1849
3 7 31 34 40 42 52 58 #SUP: 1951
3 7 31 34 40 42 52 60 #SUP: 1946
3 7 31 34 40 42 52 62 #SUP: 1864
3 7 31 34 40 42 52 64 #SUP: 1850
3 7 31 34 40 42 52 66 #SUP: 1907
3 7 31 34 40 42 56 58 #SUP: 1853
3 7 31 34 40 42 56 60 #SUP: 1848
3 7 31 34 40 42 56 62 #SUP: 1795
3 7 31 34 40 42 56 66 #SUP: 1809
3 7 31 34 40 42 58 60 #SUP: 1950
3 7 31 34 40 42 58 62 #SUP: 1868
3 7 31 34 40 42 58 64 #SUP: 1851
3 7 31 34 40 42 58 66 #SUP: 1911
3 7 31 34 40 42 60 62 #SUP: 1863
3 7 31 34 40 42 60 64 #SUP: 1846
3 7 31 34 40 42 60 66 #SUP: 1911
3 7 31 34 40 42 62 64 #SUP: 1764
3 7 31 34 40 42 62 66 #SUP: 1825
3 7 31 34 40 42 64 66 #SUP: 1815
3 7 31 34 40 48 52 56 #SUP: 1883
3 7 31 34 40 48 52 58 #SUP: 1998
3 7 31 34 40 48 52 60 #SUP: 1995
3 7 31 34 40 48 52 62 #SUP: 1903
3 7 31 34 40 48 52 64 #SUP: 1794
3 7 31 34 40 48 52 66 #SUP: 1945
3 7 31 34 40 48 56 58 #SUP: 1887
3 7 31 34 40 48 56 60 #SUP: 1884
3 7 31 34 40 48 56 62 #SUP: 1826
3 7 31 34 40 48 56 66 #SUP: 1834
3 7 31 34 40 48 58 60 #SUP: 2002
3 7 31 34 40 48 58 62 #SUP: 1910
3 7 31 34 40 48 58 64 #SUP: 1795
3 7 31 34 40 48 58 66 #SUP: 1952
3 7 31 34 40 48 60 62 #SUP: 1907
3 7 31 34 40 48 60 64 #SUP: 1792
3 7 31 34 40 48 60 66 #SUP: 1952
3 7 31 34 40 48 62 66 #SUP: 1858
3 7 31 34 40 52 56 58 #SUP: 2044
3 7 31 34 40 52 56 60 #SUP: 2031
3 7 31 34 40 52 56 62 #SUP: 1983
3 7 31 34 40 52 56 64 #SUP: 1823
3 7 31 34 40 52 56 66 #SUP: 1966
3 7 31 34 40 52 58 60 #SUP: 2146
3 7 31 34 40 52 58 62 #SUP: 2064
3 7 31 34 40 52 58 64 #SUP: 1927
3 7 31 34 40 52 58 66 #SUP: 2081
3 7 31 34 40 52 58 72 #SUP: 1785
3 7 31 34 40 52 60 62 #SUP: 2051
3 7 31 34 40 52 60 64 #SUP: 1914
3 7 31 34 40 52 60 66 #SUP: 2081
3 7 31 34 40 52 60 72 #SUP: 1785
3 7 31 34 40 52 62 64 #SUP: 1840
